model,res.config.settings,transient,True
no,field,type1,type2,relation,string1,string2,source
1,create_uid,many2one,many2one,res.users,Created by,Created by,both
2,create_date,datetime,datetime,,Created on,Created on,both
3,__last_update,datetime,datetime,,Last Modified on,Last Modified on,both
4,write_uid,many2one,many2one,res.users,Last Updated by,Last Updated by,both
5,write_date,datetime,datetime,,Last Updated on,Last Updated on,both
6,display_name,char,char,,Display Name,Display Name,both
7,id,integer,integer,,ID,ID,both
,,,,
,,,,
8,google_management_client_id,,char,,,Google Client ID,version 2
9,module_quality_control,,boolean,,,Quality,version 2
10,sale_delivery_settings,,selection,,,Shipping Management,version 2
11,is_installed_sale,,boolean,,,Is the Sale Module Installed,version 2
12,group_warning_purchase,,boolean,,,Purchase Warnings,version 2
13,website_name,,char,,,Website Name,version 2
14,website_language_count,,integer,,,Number of languages,version 2
15,enable_ocn,,boolean,,,Push Notifications,version 2
16,google_search_console,,char,,,Google Search Console,version 2
17,website_company_id,,many2one,res.company,,Website Company,version 2
18,group_warning_stock,,boolean,,,Warnings for Stock,version 2
19,hr_employee_self_edit,,boolean,,,Employee Editing,version 2
20,digest_id,,many2one,digest.digest,,Digest Email,version 2
21,qr_code,,boolean,,,Display SEPA QR-code,version 2
22,company_id,,many2one,res.company,,Company,version 2
23,default_invoice_policy,,selection,,,Invoicing Policy,version 2
24,group_cash_rounding,,boolean,,,Cash Rounding,version 2
25,auth_signup_template_user_id,,many2one,res.users,,Template user for new users created through signup,version 2
26,module_web_unsplash,,boolean,,,Unsplash Image Library,version 2
27,lock_confirmed_po,,boolean,,,Lock Confirmed Orders,version 2
28,invoice_is_print,,boolean,,,Print,version 2
29,active_user_count,,integer,,,Number of Active Users,version 2
30,module_account_payment,,boolean,,,Invoice Online Payment,version 2
31,account_tax_periodicity,,selection,,,Periodicity,version 2
32,snailmail_cover,,boolean,,,Add a Cover Page,version 2
33,has_social_network,,boolean,,,Configure Social Network,version 2
34,tax_cash_basis_journal_id,,many2one,account.journal,,Tax Cash Basis Journal,version 2
35,group_auto_done_setting,,boolean,,,Lock Confirmed Sales,version 2
36,module_account_3way_match,,boolean,,,"3-way matching: purchases, receptions and bills",version 2
37,chart_template_id,,many2one,account.chart.template,,Template,version 2
38,snailmail_duplex,,boolean,,,Print Both sides,version 2
39,module_mrp_plm,,boolean,,,Product Lifecycle Management (PLM),version 2
40,specific_user_account,,boolean,,,Specific User Account,version 2
41,use_manufacturing_lead,,boolean,,,Default Manufacturing Lead Time,version 2
42,hr_presence_control_email_amount,,integer,,,# emails to send,version 2
43,social_instagram,,char,,,Instagram Account,version 2
44,automatic_invoice,,boolean,,,Automatic Invoice,version 2
45,country_code,,char,,,Country Code,version 2
46,website_id,,many2one,website,,website,version 2
47,group_mrp_byproducts,,boolean,,,By-Products,version 2
48,social_linkedin,,char,,,LinkedIn Account,version 2
49,module_stock_picking_batch,,boolean,,,Batch Pickings,version 2
50,stock_sms_confirmation_template_id,,many2one,sms.template,,SMS Template,version 2
51,website_default_lang_code,,char,,,Default language code,version 2
52,module_project_forecast,,boolean,,,Planning,version 2
53,group_product_variant,,boolean,,,Variants,version 2
54,group_show_sale_receipts,,boolean,,,Sale Receipt,version 2
55,website_cookies_bar,,boolean,,,Cookies Bar,version 2
56,has_chart_of_accounts,,boolean,,,Company has a chart of accounts,version 2
57,product_weight_in_lbs,,selection,,,Weight unit of measure,version 2
58,account_tax_periodicity_journal_id,,many2one,account.journal,,Journal,version 2
59,group_analytic_tags,,boolean,,,Analytic Tags,version 2
60,has_default_share_image,,boolean,,,Use a image by default for sharing,version 2
61,module_base_import,,boolean,,,Allow users to import data from CSV/XLS/XLSX/ODS files,version 2
62,salesteam_id,,many2one,crm.team,,Sales Team,version 2
63,totals_below_sections,,boolean,,,Add totals below sections,version 2
64,po_lock,,selection,,,Purchase Order Modification *,version 2
65,currency_exchange_journal_id,,many2one,account.journal,,Currency Exchange Journal,version 2
66,company_informations,,text,,,Company Informations,version 2
67,currency_interval_unit,,selection,,,Interval Unit,version 2
68,module_base_gengo,,boolean,,,Translate Your Website with Gengo,version 2
69,module_account,,boolean,,,Invoicing,version 2
70,use_po_lead,,boolean,,,Security Lead Time for Purchase,version 2
71,module_delivery_fedex,,boolean,,,FedEx Connector,version 2
72,account_cash_basis_base_account_id,,many2one,account.account,,Base Tax Received Account,version 2
73,recaptcha_private_key,,char,,,Secret Key,version 2
74,stock_move_sms_validation,,boolean,,,SMS Validation with stock move,version 2
75,confirmation_template_id,,many2one,mail.template,,Confirmation Email,version 2
76,module_account_budget,,boolean,,,Budget Management,version 2
77,module_website_sale_delivery,,boolean,,,eCommerce Shipping Costs,version 2
78,group_mrp_routings,,boolean,,,MRP Work Orders,version 2
79,recaptcha_min_score,,float,,,Minimum score,version 2
80,group_locked_by_default,,boolean,,,Lock Quantities To Consume,version 2
81,fiscalyear_lock_date,,date,,,Lock Date for All Users,version 2
82,quotation_validity_days,,integer,,,Default Quotation Validity (Days),version 2
83,module_currency_rate_live,,boolean,,,Automatic Currency Rates,version 2
84,language_ids,,many2many,res.lang,,Languages,version 2
85,module_sale_amazon,,boolean,,,Amazon Sync,version 2
86,website_country_group_ids,,many2many,res.country.group,,Country Groups,version 2
87,fiscalyear_last_day,,integer,,,Fiscalyear Last Day,version 2
88,map_box_token,,char,,,Token Map Box,version 2
89,module_mrp_subcontracting,,boolean,,,Subcontracting,version 2
90,module_account_bank_statement_import_camt,,boolean,,,Import in CAMT.053 format,version 2
91,website_warehouse_id,,many2one,stock.warehouse,,Warehouse,version 2
92,transfer_account_id,,many2one,account.account,,Transfer Account,version 2
93,group_lot_on_invoice,,boolean,,,Display Lots & Serial Numbers on Invoices,version 2
94,module_sale_product_matrix,,boolean,,,Sales Grid Entry,version 2
95,module_stock_sms,,boolean,,,SMS Confirmation,version 2
