model,mrp.production,transient,False
no,field,type1,relation1,string1,type2,relation2,string2,required,source
1,origin,char,,Source,char,,Source,False,both
1,message_follower_ids,one2many,mail.followers,Followers,one2many,mail.followers,Followers,False,both
1,create_date,datetime,,Created on,datetime,,Created on,False,both
1,message_needaction,boolean,,Action Needed,boolean,,Action Needed,False,both
1,message_channel_ids,many2many,mail.channel,Followers (Channels),many2many,mail.channel,Followers (Channels),False,both
1,message_partner_ids,many2many,res.partner,Followers (Partners),many2many,res.partner,Followers (Partners),False,both
1,write_uid,many2one,res.users,Last Updated by,many2one,res.users,Last Updated by,False,both
1,scrap_ids,one2many,stock.scrap,Scraps,one2many,stock.scrap,Scraps,False,both
1,product_qty,float,,Quantity To Produce,float,,Quantity To Produce,True,both
1,message_ids,one2many,mail.message,Messages,one2many,mail.message,Messages,False,both
1,priority,selection,,Priority,selection,,Priority,False,both
1,procurement_group_id,many2one,procurement.group,Procurement Group,many2one,procurement.group,Procurement Group,False,both
1,display_name,char,,Display Name,char,,Display Name,False,both
1,location_src_id,many2one,stock.location,Raw Materials Location,many2one,stock.location,Components Location,True,both
1,message_is_follower,boolean,,Is Follower,boolean,,Is Follower,False,both
1,picking_type_id,many2one,stock.picking.type,Picking Type,many2one,stock.picking.type,Operation Type,True,both
1,date_start,datetime,,Start Date,datetime,,Start Date,False,both
1,company_id,many2one,res.company,Company,many2one,res.company,Company,True,both
1,id,integer,,ID,integer,,ID,False,both
1,product_tmpl_id,many2one,product.template,Product Template,many2one,product.template,Product Template,False,both
1,state,selection,,State,selection,,State,False,both
1,bom_id,many2one,mrp.bom,Bill of Material,many2one,mrp.bom,Bill of Material,False,both
1,message_unread_counter,integer,,Unread Messages Counter,integer,,Unread Messages Counter,False,both
1,workorder_done_count,integer,,# Done Work Orders,integer,,# Done Work Orders,False,both
1,create_uid,many2one,res.users,Created by,many2one,res.users,Created by,False,both
1,date_finished,datetime,,End Date,datetime,,End Date,False,both
1,qty_produced,float,,Quantity Produced,float,,Quantity Produced,False,both
1,move_finished_ids,one2many,stock.move,Finished Products,one2many,stock.move,Finished Products,False,both
1,write_date,datetime,,Last Updated on,datetime,,Last Updated on,False,both
1,user_id,many2one,res.users,Responsible,many2one,res.users,Responsible,False,both
1,scrap_count,integer,,Scrap Move,integer,,Scrap Move,False,both
1,name,char,,Reference,char,,Reference,False,both
1,unreserve_visible,boolean,,Inventory Unreserve Visible,boolean,,Allowed to Unreserve Production,False,both
1,workorder_ids,one2many,mrp.workorder,Work Orders,one2many,mrp.workorder,Work Orders,False,both
1,date_planned_start,datetime,,Deadline Start,datetime,,Scheduled Date,True,both
1,product_id,many2one,product.product,Product,many2one,product.product,Product,True,both
1,move_raw_ids,one2many,stock.move,Raw Materials,one2many,stock.move,Components,False,both
1,product_uom_id,many2one,product.uom,Product Unit of Measure,many2one,uom.uom,Product Unit of Measure,True,both
1,__last_update,datetime,,Last Modified on,datetime,,Last Modified on,False,both
1,date_planned_finished,datetime,,Deadline End,datetime,,Scheduled End Date,False,both
1,location_dest_id,many2one,stock.location,Finished Products Location,many2one,stock.location,Finished Products Location,True,both
1,message_unread,boolean,,Unread Messages,boolean,,Unread Messages,False,both
1,message_needaction_counter,integer,,Number of Actions,integer,,Number of Actions,False,both
,,,,
1,check_to_done,boolean,,Check Produced Qty,,,,False,version 1
2,sale_ref,char,,Sale Reference,,,,False,version 1
3,propagate,boolean,,Propagate cancel and split,,,,False,version 1
4,availability,selection,,Availability,,,,False,version 1
5,procurement_ids,one2many,procurement.order,Related Procurements,,,,False,version 1
6,sale_name,char,,Sale Name,,,,False,version 1
7,workorder_count,integer,,# Work Orders,,,,False,version 1
8,message_last_post,datetime,,Last Message Date,,,,False,version 1
9,post_visible,boolean,,Inventory Post Visible,,,,False,version 1
10,has_moves,boolean,,Has moves,,,,False,version 1
11,routing_id,many2one,mrp.routing,Routing,,,,False,version 1
,,,,
12,sale_order_count,,,,integer,,Count of Source SO,False,version 2
13,purchase_order_count,,,,integer,,Count of generated PO,False,version 2
14,reserve_visible,,,,boolean,,Allowed to Reserve Production,False,version 2
15,extra_cost,,,,float,,Extra Cost,False,version 2
16,activity_date_deadline,,,,date,,Next Activity Deadline,False,version 2
17,consumption,,,,selection,,Consumption,True,version 2
18,message_has_sms_error,,,,boolean,,SMS Delivery error,False,version 2
19,message_main_attachment_id,,,,many2one,ir.attachment,Main Attachment,False,version 2
20,activity_user_id,,,,many2one,res.users,Responsible User,False,version 2
21,allowed_product_ids,,,,many2many,product.product,Allowed Product,False,version 2
22,show_lock,,,,boolean,,Show Lock/unlock buttons,False,version 2
23,finished_move_line_ids,,,,one2many,stock.move.line,Finished Product,False,version 2
24,backorder_sequence,,,,integer,,Backorder Sequence,False,version 2
25,show_lot_ids,,,,boolean,,Display the serial number shortcut on the moves,False,version 2
26,mrp_production_source_count,,,,integer,,Number of source MO,False,version 2
27,activity_ids,,,,one2many,mail.activity,Activities,False,version 2
28,picking_ids,,,,many2many,stock.picking,Picking associated to this manufacturing order,False,version 2
29,activity_type_id,,,,many2one,mail.activity.type,Next Activity Type,False,version 2
30,date_deadline,,,,datetime,,Deadline,False,version 2
31,show_final_lots,,,,boolean,,Show Final Lots,False,version 2
32,activity_exception_icon,,,,char,,Icon,False,version 2
33,product_uom_category_id,,,,many2one,uom.category,Category,False,version 2
34,move_dest_ids,,,,one2many,stock.move,Stock Movements of Produced Goods,False,version 2
35,components_availability_state,,,,selection,,Components Availability State,False,version 2
36,activity_state,,,,selection,,Activity State,False,version 2
37,website_message_ids,,,,one2many,mail.message,Website Messages,False,version 2
38,product_tracking,,,,selection,,Tracking,False,version 2
39,product_uom_qty,,,,float,,Total Quantity,False,version 2
40,is_planned,,,,boolean,,Its Operations are Planned,False,version 2
41,message_has_error,,,,boolean,,Message Delivery error,False,version 2
42,reservation_state,,,,selection,,Material Availability,False,version 2
43,mrp_production_child_count,,,,integer,,Number of generated MO,False,version 2
44,move_byproduct_ids,,,,one2many,stock.move,Move Byproduct,False,version 2
45,use_create_components_lots,,,,boolean,,Create New Lots/Serial Numbers for Components,False,version 2
46,components_availability,,,,char,,Component Availability,False,version 2
47,activity_exception_decoration,,,,selection,,Activity Exception Decoration,False,version 2
48,mrp_production_backorder_count,,,,integer,,Count of linked backorder,False,version 2
49,activity_type_icon,,,,char,,Activity Type Icon,False,version 2
50,production_location_id,,,,many2one,stock.location,Production Location,False,version 2
51,product_description_variants,,,,char,,Custom Description,False,version 2
52,message_attachment_count,,,,integer,,Attachment Count,False,version 2
53,show_valuation,,,,boolean,,Show Valuation,False,version 2
54,delivery_count,,,,integer,,Delivery Orders,False,version 2
55,message_has_error_counter,,,,integer,,Number of errors,False,version 2
56,propagate_cancel,,,,boolean,,Propagate cancel and split,False,version 2
57,json_popover,,,,char,,JSON data for the popover widget,False,version 2
